date,city_name,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,aqi_value,aqi_category
2026-02-02,Wellington,220.6,228.7,222.0,257.5,251.3,Very Unhealthy
2026-02-03,Wellington,211.9,227.6,208.9,257.3,269.7,Very Unhealthy
2026-02-04,Wellington,195.3,194.9,177.0,224.5,233.5,Very Unhealthy
2026-02-05,Wellington,193.1,186.7,201.7,215.2,215.8,Very Unhealthy
2026-02-06,Wellington,209.6,213.5,207.1,232.9,254.5,Very Unhealthy
2026-02-07,Wellington,173.5,190.4,158.2,186.8,200.8,Very Unhealthy
2026-02-08,Wellington,149.3,159.7,159.5,197.4,176.4,Unhealthy
2026-02-09,Wellington,210.3,226.4,208.1,240.5,261.4,Very Unhealthy
2026-02-10,Wellington,210.9,230.8,204.0,234.2,245.4,Very Unhealthy
2026-02-11,Wellington,198.0,222.7,205.0,238.5,230.2,Very Unhealthy
2026-02-12,Wellington,207.4,240.4,199.0,243.1,255.8,Very Unhealthy
2026-02-13,Wellington,188.9,191.8,187.0,197.5,237.8,Very Unhealthy
2026-02-14,Wellington,173.0,189.3,193.4,207.9,201.7,Very Unhealthy
2026-02-15,Wellington,169.4,174.3,152.3,179.5,204.5,Very Unhealthy
2026-02-16,Wellington,206.6,216.5,212.9,233.0,241.9,Very Unhealthy
2026-02-17,Wellington,220.7,224.9,209.3,253.3,248.8,Very Unhealthy
2026-02-18,Wellington,187.7,190.8,174.8,221.4,227.5,Very Unhealthy
2026-02-19,Wellington,222.1,222.1,202.3,231.7,235.4,Very Unhealthy
2026-02-20,Wellington,218.0,242.3,219.7,248.4,267.0,Very Unhealthy
2026-02-21,Wellington,154.1,166.2,159.4,173.9,170.3,Unhealthy
2026-02-22,Wellington,151.1,149.0,162.7,171.7,182.6,Unhealthy
2026-02-23,Wellington,204.2,225.0,206.3,238.4,248.7,Very Unhealthy
2026-02-24,Wellington,216.1,219.7,225.4,248.7,268.8,Very Unhealthy
2026-02-25,Wellington,220.1,241.3,240.5,254.1,260.2,Very Unhealthy
2026-02-26,Wellington,202.1,211.2,206.3,231.0,242.7,Very Unhealthy
2026-02-27,Wellington,199.8,217.8,210.5,239.5,264.1,Very Unhealthy
2026-02-28,Wellington,153.1,155.3,137.5,173.0,180.4,Unhealthy
2026-03-01,Wellington,121.0,145.5,121.1,152.4,144.8,Unhealthy for Sensitive Groups
2026-03-02,Wellington,148.2,168.0,155.0,173.5,188.2,Unhealthy
2026-03-03,Wellington,162.9,191.5,183.0,199.8,214.9,Very Unhealthy
2026-03-04,Wellington,166.8,171.9,147.3,167.1,188.8,Unhealthy
2026-03-05,Wellington,194.7,193.2,170.2,211.6,225.1,Very Unhealthy
2026-03-06,Wellington,165.9,192.2,176.5,199.8,222.7,Very Unhealthy
2026-03-07,Wellington,138.9,157.7,127.7,168.4,150.4,Unhealthy
2026-03-08,Wellington,127.8,133.3,120.8,153.2,158.1,Unhealthy
2026-03-09,Wellington,182.3,185.5,166.8,194.6,218.3,Very Unhealthy
2026-03-10,Wellington,173.9,209.0,191.8,203.3,207.7,Very Unhealthy
2026-03-11,Wellington,166.5,189.6,180.1,206.3,198.5,Unhealthy
2026-03-12,Wellington,170.0,200.9,159.0,189.8,206.4,Very Unhealthy
2026-03-13,Wellington,152.9,166.4,165.8,188.1,190.1,Unhealthy
2026-03-14,Wellington,133.5,143.5,129.0,147.2,158.5,Unhealthy
2026-03-15,Wellington,134.1,133.3,125.5,158.6,173.1,Unhealthy
2026-03-16,Wellington,151.5,167.4,153.8,188.0,211.0,Very Unhealthy
2026-03-17,Wellington,162.2,169.1,158.2,175.4,174.0,Unhealthy
2026-03-18,Wellington,169.0,191.7,157.5,199.4,205.7,Very Unhealthy
2026-03-19,Wellington,159.7,181.8,171.2,193.0,189.9,Unhealthy
2026-03-20,Wellington,162.7,196.5,171.8,195.9,215.3,Very Unhealthy
2026-03-21,Wellington,129.0,133.2,132.2,147.2,152.9,Unhealthy
2026-03-22,Wellington,127.9,119.3,123.0,135.3,153.7,Unhealthy
2026-03-23,Wellington,173.4,192.8,184.0,203.1,221.2,Very Unhealthy
2026-03-24,Wellington,188.4,191.9,181.1,201.4,221.0,Very Unhealthy
2026-03-25,Wellington,176.9,189.7,180.5,210.9,202.4,Very Unhealthy
2026-03-26,Wellington,161.6,161.3,172.3,189.1,222.8,Very Unhealthy
2026-03-27,Wellington,155.7,161.3,149.6,181.1,206.1,Very Unhealthy
2026-03-28,Wellington,113.9,140.7,127.3,137.1,156.0,Unhealthy
2026-03-29,Wellington,132.3,117.7,127.8,144.6,156.4,Unhealthy
2025-03-30,Wuhan,137.2,151.8,125.7,159.9,179.3,Unhealthy
2025-03-31,Wuhan,164.5,176.3,176.9,200.1,193.6,Unhealthy
2025-04-01,Wuhan,175.8,179.7,168.2,191.6,189.1,Unhealthy
2025-04-02,Wuhan,164.3,182.8,164.4,189.2,183.3,Unhealthy
2025-04-03,Wuhan,192.1,181.0,188.7,205.3,203.1,Very Unhealthy
2025-04-04,Wuhan,185.5,208.7,191.6,216.4,219.7,Very Unhealthy
2025-04-05,Wuhan,142.2,151.4,137.5,150.6,161.3,Unhealthy
2025-04-06,Wuhan,149.1,155.8,151.9,161.8,175.1,Unhealthy
2025-04-07,Wuhan,170.0,192.3,187.6,203.5,211.5,Very Unhealthy
2025-04-08,Wuhan,153.0,163.1,151.6,174.0,197.3,Unhealthy
2025-04-09,Wuhan,177.8,191.8,180.1,208.9,212.1,Very Unhealthy
2025-04-10,Wuhan,178.7,198.7,176.3,188.1,205.2,Very Unhealthy
2025-04-11,Wuhan,166.9,155.8,164.3,177.6,177.1,Unhealthy
2025-04-12,Wuhan,118.7,145.1,131.6,128.4,142.5,Unhealthy for Sensitive Groups
2025-04-13,Wuhan,122.0,137.1,150.5,153.4,181.7,Unhealthy
2025-04-14,Wuhan,190.2,196.2,185.0,203.5,219.7,Very Unhealthy
2025-04-15,Wuhan,188.7,181.9,191.8,204.8,221.7,Very Unhealthy
2025-04-16,Wuhan,175.6,187.4,171.7,182.1,204.1,Very Unhealthy
2025-04-17,Wuhan,175.4,184.8,179.0,214.2,210.1,Very Unhealthy
2025-04-18,Wuhan,153.2,180.5,162.4,189.5,205.1,Very Unhealthy
2025-04-19,Wuhan,133.7,153.1,136.2,152.6,137.7,Unhealthy for Sensitive Groups
2025-04-20,Wuhan,127.3,138.2,126.6,141.4,157.6,Unhealthy
2025-04-21,Wuhan,175.2,192.4,193.5,208.6,205.0,Very Unhealthy
2025-04-22,Wuhan,183.5,184.6,187.3,194.6,224.4,Very Unhealthy
2025-04-23,Wuhan,176.5,184.0,174.9,167.4,212.2,Very Unhealthy
2025-04-24,Wuhan,173.2,178.7,174.1,183.2,222.2,Very Unhealthy
2025-04-25,Wuhan,157.5,178.0,158.8,181.4,191.0,Unhealthy
2025-04-26,Wuhan,125.4,138.8,110.9,148.6,143.0,Unhealthy for Sensitive Groups
2025-04-27,Wuhan,157.3,170.2,149.8,155.5,176.2,Unhealthy
2025-04-28,Wuhan,145.9,182.2,153.9,181.8,173.4,Unhealthy
2025-04-29,Wuhan,189.6,197.2,189.7,223.4,223.4,Very Unhealthy
2025-04-30,Wuhan,165.0,188.9,179.5,189.0,206.7,Very Unhealthy
2025-05-01,Wuhan,176.1,186.7,185.8,201.2,204.4,Very Unhealthy
2025-05-02,Wuhan,161.1,205.7,186.3,204.0,204.4,Very Unhealthy
2025-05-03,Wuhan,124.7,135.1,132.6,135.3,138.8,Unhealthy for Sensitive Groups
2025-05-04,Wuhan,129.8,142.1,135.1,136.5,167.6,Unhealthy
2025-05-05,Wuhan,184.7,206.4,192.7,216.6,209.9,Very Unhealthy
2025-05-06,Wuhan,167.6,183.3,169.3,203.0,191.3,Unhealthy
2025-05-07,Wuhan,187.8,188.3,185.5,211.6,219.7,Very Unhealthy
2025-05-08,Wuhan,156.5,164.6,167.0,167.8,190.5,Unhealthy
2025-05-09,Wuhan,165.0,152.1,146.9,161.4,183.8,Unhealthy
2025-05-10,Wuhan,130.3,138.6,128.8,140.2,147.1,Unhealthy for Sensitive Groups
2025-05-11,Wuhan,119.4,120.8,115.8,139.0,138.2,Unhealthy for Sensitive Groups
2025-05-12,Wuhan,197.0,183.1,185.2,207.3,225.1,Very Unhealthy
2025-05-13,Wuhan,171.9,193.6,174.3,199.3,192.3,Unhealthy
2025-05-14,Wuhan,169.9,174.5,156.0,184.9,177.5,Unhealthy
2025-05-15,Wuhan,170.1,179.0,160.9,186.8,186.2,Unhealthy
2025-05-16,Wuhan,168.3,177.5,163.7,189.7,204.4,Very Unhealthy
2025-05-17,Wuhan,149.2,144.1,141.3,154.0,178.2,Unhealthy
2025-05-18,Wuhan,120.6,131.7,125.8,150.1,136.4,Unhealthy for Sensitive Groups
2025-05-19,Wuhan,164.7,171.3,176.3,178.5,197.5,Unhealthy
2025-05-20,Wuhan,194.8,201.0,179.9,209.8,223.1,Very Unhealthy
2025-05-21,Wuhan,170.5,168.9,168.1,187.0,195.8,Unhealthy
2025-05-22,Wuhan,181.7,198.1,179.6,197.1,223.7,Very Unhealthy
2025-05-23,Wuhan,163.2,183.3,156.9,185.1,186.3,Unhealthy
2025-05-24,Wuhan,129.9,137.5,149.0,134.9,149.4,Unhealthy for Sensitive Groups
2025-05-25,Wuhan,126.2,139.7,144.1,145.1,155.0,Unhealthy
2025-05-26,Wuhan,145.2,171.0,153.4,162.4,192.7,Unhealthy
2025-05-27,Wuhan,162.8,190.8,177.1,213.1,213.3,Very Unhealthy
2025-05-28,Wuhan,176.0,194.3,180.7,208.3,216.5,Very Unhealthy
2025-05-29,Wuhan,168.8,176.9,169.4,185.0,207.5,Very Unhealthy
2025-05-30,Wuhan,170.0,193.2,165.1,186.1,197.9,Unhealthy
2025-05-31,Wuhan,102.3,117.6,111.3,145.7,148.4,Unhealthy for Sensitive Groups
2025-06-01,Wuhan,108.8,118.9,115.6,132.7,144.9,Unhealthy for Sensitive Groups
2025-06-02,Wuhan,143.1,136.2,128.7,144.0,141.0,Unhealthy for Sensitive Groups
2025-06-03,Wuhan,120.8,134.0,125.8,150.1,158.8,Unhealthy
2025-06-04,Wuhan,137.1,162.0,122.8,147.2,157.8,Unhealthy
2025-06-05,Wuhan,131.8,132.8,134.8,149.3,160.6,Unhealthy
2025-06-06,Wuhan,161.6,156.7,148.5,162.0,159.1,Unhealthy
2025-06-07,Wuhan,108.1,115.0,104.7,119.5,127.1,Unhealthy for Sensitive Groups
2025-06-08,Wuhan,121.4,122.9,99.2,134.3,141.9,Unhealthy for Sensitive Groups
2025-06-09,Wuhan,137.6,150.5,152.9,155.8,188.2,Unhealthy
2025-06-10,Wuhan,149.8,166.7,135.2,166.2,162.0,Unhealthy
2025-06-11,Wuhan,144.9,163.2,132.9,165.5,158.6,Unhealthy
2025-06-12,Wuhan,140.4,135.1,133.1,165.7,172.7,Unhealthy
2025-06-13,Wuhan,141.8,156.0,147.7,155.2,167.2,Unhealthy
2025-06-14,Wuhan,125.1,112.1,96.0,134.1,127.6,Unhealthy for Sensitive Groups
2025-06-15,Wuhan,102.6,117.0,107.5,126.5,118.7,Unhealthy for Sensitive Groups
2025-06-16,Wuhan,152.2,143.5,127.4,161.9,166.5,Unhealthy
2025-06-17,Wuhan,143.9,142.8,136.7,160.9,160.4,Unhealthy
2025-06-18,Wuhan,138.4,152.1,128.2,169.6,158.6,Unhealthy
2025-06-19,Wuhan,131.4,120.4,134.8,132.9,145.5,Unhealthy for Sensitive Groups
2025-06-20,Wuhan,123.6,144.1,121.0,137.0,145.4,Unhealthy for Sensitive Groups
2025-06-21,Wuhan,117.9,134.3,121.8,117.4,141.8,Unhealthy for Sensitive Groups
2025-06-22,Wuhan,112.4,100.3,98.9,131.7,129.1,Unhealthy for Sensitive Groups
2025-06-23,Wuhan,152.3,146.6,153.4,159.3,161.8,Unhealthy
2025-06-24,Wuhan,116.9,130.5,126.5,137.2,159.6,Unhealthy
2025-06-25,Wuhan,132.1,141.9,135.3,130.1,165.9,Unhealthy
2025-06-26,Wuhan,141.3,138.0,129.4,148.2,158.1,Unhealthy
2025-06-27,Wuhan,144.9,169.4,142.2,141.0,176.0,Unhealthy
2025-06-28,Wuhan,107.5,104.2,95.6,103.1,120.6,Unhealthy for Sensitive Groups
2025-06-29,Wuhan,107.7,120.0,95.1,110.7,115.9,Unhealthy for Sensitive Groups
2025-06-30,Wuhan,143.5,143.9,153.1,157.4,160.9,Unhealthy
2025-07-01,Wuhan,142.5,171.7,147.7,152.0,186.8,Unhealthy
2025-07-02,Wuhan,129.3,151.9,120.5,146.1,155.6,Unhealthy
2025-07-03,Wuhan,134.9,141.8,127.4,143.5,146.0,Unhealthy for Sensitive Groups
2025-07-04,Wuhan,140.4,155.3,150.3,155.2,167.3,Unhealthy
2025-07-05,Wuhan,115.9,112.2,103.9,126.1,129.4,Unhealthy for Sensitive Groups
2025-07-06,Wuhan,111.0,130.2,113.9,137.3,122.6,Unhealthy for Sensitive Groups
2025-07-07,Wuhan,141.3,142.3,130.3,149.3,155.6,Unhealthy
2025-07-08,Wuhan,141.6,132.1,133.8,146.9,149.2,Unhealthy for Sensitive Groups
2025-07-09,Wuhan,139.6,134.4,119.8,133.4,155.4,Unhealthy
2025-07-10,Wuhan,136.4,138.7,138.7,151.5,138.3,Unhealthy for Sensitive Groups
2025-07-11,Wuhan,150.5,155.4,137.0,169.3,163.2,Unhealthy
2025-07-12,Wuhan,105.3,130.8,130.4,131.4,128.0,Unhealthy for Sensitive Groups
2025-07-13,Wuhan,112.9,116.0,112.0,120.1,127.7,Unhealthy for Sensitive Groups
2025-07-14,Wuhan,119.0,143.2,128.3,148.0,162.1,Unhealthy
2025-07-15,Wuhan,108.2,152.0,126.2,130.7,143.5,Unhealthy for Sensitive Groups
2025-07-16,Wuhan,143.2,160.6,138.6,155.4,184.4,Unhealthy
2025-07-17,Wuhan,139.5,135.8,142.2,157.4,155.2,Unhealthy
2025-07-18,Wuhan,127.4,150.5,128.5,143.6,147.7,Unhealthy for Sensitive Groups
2025-07-19,Wuhan,111.5,104.5,86.7,121.0,115.7,Unhealthy for Sensitive Groups
2025-07-20,Wuhan,127.8,133.3,114.1,125.2,127.3,Unhealthy for Sensitive Groups
2025-07-21,Wuhan,133.8,139.7,138.2,141.6,162.4,Unhealthy
2025-07-22,Wuhan,133.2,152.3,146.2,157.0,177.3,Unhealthy
2025-07-23,Wuhan,144.1,162.4,135.9,161.3,165.9,Unhealthy
2025-07-24,Wuhan,146.6,147.8,145.9,185.3,172.7,Unhealthy
2025-07-25,Wuhan,128.7,145.9,124.0,154.0,161.6,Unhealthy
2025-07-26,Wuhan,103.9,98.1,105.1,94.9,111.7,Unhealthy for Sensitive Groups
2025-07-27,Wuhan,100.0,103.1,102.5,110.8,127.1,Unhealthy for Sensitive Groups
2025-07-28,Wuhan,126.8,136.2,146.7,138.0,179.6,Unhealthy
2025-07-29,Wuhan,135.3,159.4,129.8,148.1,149.6,Unhealthy for Sensitive Groups
2025-07-30,Wuhan,118.2,141.5,134.1,153.7,150.1,Unhealthy
2025-07-31,Wuhan,128.2,152.6,130.7,150.6,160.5,Unhealthy
2025-08-01,Wuhan,114.2,123.0,120.8,134.8,158.9,Unhealthy
2025-08-02,Wuhan,100.6,106.5,107.4,116.0,112.7,Unhealthy for Sensitive Groups
2025-08-03,Wuhan,125.1,103.0,98.7,113.6,116.4,Unhealthy for Sensitive Groups
2025-08-04,Wuhan,152.1,129.6,155.0,143.0,146.0,Unhealthy for Sensitive Groups
2025-08-05,Wuhan,138.7,152.7,147.0,161.3,157.6,Unhealthy
2025-08-06,Wuhan,125.3,145.0,122.8,145.9,149.5,Unhealthy for Sensitive Groups
2025-08-07,Wuhan,145.2,155.2,152.9,173.2,158.4,Unhealthy
2025-08-08,Wuhan,128.8,138.6,117.2,151.0,151.2,Unhealthy
2025-08-09,Wuhan,102.8,98.8,108.5,106.5,135.1,Unhealthy for Sensitive Groups
2025-08-10,Wuhan,114.0,118.3,98.2,120.3,120.3,Unhealthy for Sensitive Groups
2025-08-11,Wuhan,133.1,147.8,128.4,156.4,131.9,Unhealthy for Sensitive Groups
2025-08-12,Wuhan,116.3,126.9,124.9,134.2,152.9,Unhealthy
2025-08-13,Wuhan,127.7,150.0,142.5,154.4,158.9,Unhealthy
2025-08-14,Wuhan,135.6,159.0,148.9,159.6,167.3,Unhealthy
2025-08-15,Wuhan,130.0,142.9,118.0,130.8,153.7,Unhealthy
2025-08-16,Wuhan,102.1,116.2,111.2,122.2,136.8,Unhealthy for Sensitive Groups
2025-08-17,Wuhan,100.0,113.6,123.2,121.5,134.7,Unhealthy for Sensitive Groups
2025-08-18,Wuhan,114.1,134.5,121.9,137.3,133.8,Unhealthy for Sensitive Groups
2025-08-19,Wuhan,150.3,151.1,133.9,157.8,167.9,Unhealthy
2025-08-20,Wuhan,127.7,142.7,135.0,161.4,169.9,Unhealthy
2025-08-21,Wuhan,118.2,122.8,124.7,131.7,135.9,Unhealthy for Sensitive Groups
2025-08-22,Wuhan,116.5,151.8,125.5,133.1,161.9,Unhealthy
2025-08-23,Wuhan,75.9,93.6,102.4,118.4,119.7,Unhealthy for Sensitive Groups
2025-08-24,Wuhan,102.5,105.5,100.2,95.7,112.8,Unhealthy for Sensitive Groups
2025-08-25,Wuhan,135.1,147.3,139.7,157.4,168.7,Unhealthy
2025-08-26,Wuhan,160.0,147.9,151.5,166.1,168.9,Unhealthy
2025-08-27,Wuhan,116.2,136.1,124.1,142.3,149.0,Unhealthy for Sensitive Groups
2025-08-28,Wuhan,144.6,167.8,144.8,176.2,170.7,Unhealthy
2025-08-29,Wuhan,153.5,165.4,151.4,156.1,179.6,Unhealthy
2025-08-30,Wuhan,89.3,108.5,94.2,102.5,115.2,Unhealthy for Sensitive Groups
2025-08-31,Wuhan,91.5,98.5,107.3,106.4,115.1,Unhealthy for Sensitive Groups
2025-09-01,Wuhan,181.4,186.3,187.1,203.8,216.7,Very Unhealthy
2025-09-02,Wuhan,186.7,191.8,185.6,217.3,202.4,Very Unhealthy
2025-09-03,Wuhan,193.3,220.0,185.1,226.6,220.6,Very Unhealthy
2025-09-04,Wuhan,171.5,165.6,161.6,188.9,202.1,Very Unhealthy
2025-09-05,Wuhan,180.7,194.0,185.7,210.7,204.4,Very Unhealthy
2025-09-06,Wuhan,120.0,146.8,121.6,146.9,135.8,Unhealthy for Sensitive Groups
2025-09-07,Wuhan,129.9,144.5,124.8,143.0,150.5,Unhealthy
2025-09-08,Wuhan,181.3,184.7,186.8,192.3,211.4,Very Unhealthy
2025-09-09,Wuhan,171.6,184.3,167.1,184.4,205.1,Very Unhealthy
2025-09-10,Wuhan,170.2,180.4,171.3,200.8,210.9,Very Unhealthy
2025-09-11,Wuhan,148.3,171.8,152.7,172.6,195.9,Unhealthy
2025-09-12,Wuhan,158.7,183.8,160.1,184.0,189.2,Unhealthy
2025-09-13,Wuhan,120.5,131.5,127.1,138.3,137.9,Unhealthy for Sensitive Groups
2025-09-14,Wuhan,127.8,140.5,150.0,169.5,164.4,Unhealthy
2025-09-15,Wuhan,158.1,180.3,172.3,184.7,186.9,Unhealthy
2025-09-16,Wuhan,195.7,209.4,187.8,213.5,192.0,Unhealthy
2025-09-17,Wuhan,160.5,176.2,169.5,195.3,203.7,Very Unhealthy
2025-09-18,Wuhan,156.3,170.2,155.1,188.4,209.2,Very Unhealthy
2025-09-19,Wuhan,165.2,171.6,154.4,174.9,179.1,Unhealthy
2025-09-20,Wuhan,132.6,150.3,146.5,143.5,147.8,Unhealthy for Sensitive Groups
2025-09-21,Wuhan,117.4,131.0,124.6,139.8,142.9,Unhealthy for Sensitive Groups
2025-09-22,Wuhan,155.2,155.8,149.3,178.9,172.9,Unhealthy
2025-09-23,Wuhan,136.3,170.3,154.9,171.4,170.8,Unhealthy
2025-09-24,Wuhan,190.2,207.5,190.5,188.3,200.8,Very Unhealthy
2025-09-25,Wuhan,161.5,170.0,156.7,197.2,192.0,Unhealthy
2025-09-26,Wuhan,165.2,178.1,164.8,190.6,170.7,Unhealthy
2025-09-27,Wuhan,112.1,109.9,120.3,135.8,151.8,Unhealthy
2025-09-28,Wuhan,131.4,140.2,133.2,155.4,168.6,Unhealthy
2025-09-29,Wuhan,161.2,167.0,150.6,167.8,197.7,Unhealthy
2025-09-30,Wuhan,191.7,200.2,195.6,202.1,218.0,Very Unhealthy
2025-10-01,Wuhan,179.8,182.0,175.8,190.1,200.0,Unhealthy
2025-10-02,Wuhan,187.1,204.9,184.0,187.6,211.0,Very Unhealthy
2025-10-03,Wuhan,162.2,188.2,167.4,183.1,205.9,Very Unhealthy
2025-10-04,Wuhan,138.8,141.0,132.9,149.2,151.8,Unhealthy
2025-10-05,Wuhan,112.0,143.0,109.8,137.7,140.1,Unhealthy for Sensitive Groups
2025-10-06,Wuhan,179.8,180.7,171.6,195.7,222.0,Very Unhealthy
2025-10-07,Wuhan,154.8,170.7,170.9,176.7,195.8,Unhealthy
2025-10-08,Wuhan,166.4,186.9,173.6,188.9,193.4,Unhealthy
2025-10-09,Wuhan,169.8,160.3,156.4,168.2,202.9,Very Unhealthy
2025-10-10,Wuhan,166.4,185.0,152.6,197.1,199.1,Unhealthy
2025-10-11,Wuhan,123.5,124.3,115.5,131.4,126.7,Unhealthy for Sensitive Groups
2025-10-12,Wuhan,134.0,135.7,130.9,150.8,163.6,Unhealthy
2025-10-13,Wuhan,189.1,186.9,159.0,195.5,190.5,Unhealthy
2025-10-14,Wuhan,148.0,178.8,166.4,181.1,190.2,Unhealthy
2025-10-15,Wuhan,176.4,170.9,170.2,199.0,218.3,Very Unhealthy
2025-10-16,Wuhan,163.7,185.4,177.5,186.0,201.1,Very Unhealthy
2025-10-17,Wuhan,170.9,193.5,182.9,211.5,222.7,Very Unhealthy
2025-10-18,Wuhan,144.4,142.8,133.0,150.3,179.9,Unhealthy
2025-10-19,Wuhan,123.6,133.3,134.2,136.7,148.1,Unhealthy for Sensitive Groups
2025-10-20,Wuhan,176.3,174.5,159.2,201.6,185.0,Unhealthy
2025-10-21,Wuhan,177.3,189.3,192.1,196.0,229.3,Very Unhealthy
2025-10-22,Wuhan,166.4,171.7,179.5,195.9,184.2,Unhealthy
2025-10-23,Wuhan,171.6,188.9,180.1,191.9,197.6,Unhealthy
2025-10-24,Wuhan,154.8,178.4,164.2,181.4,203.5,Very Unhealthy
2025-10-25,Wuhan,129.3,146.3,135.3,135.4,155.4,Unhealthy
2025-10-26,Wuhan,139.2,157.5,150.2,147.5,143.5,Unhealthy for Sensitive Groups
2025-10-27,Wuhan,188.6,204.8,194.4,200.8,218.1,Very Unhealthy
2025-10-28,Wuhan,168.2,175.6,164.7,185.2,187.9,Unhealthy
2025-10-29,Wuhan,173.7,181.0,173.3,195.0,202.1,Very Unhealthy
2025-10-30,Wuhan,180.1,189.2,185.1,209.9,219.6,Very Unhealthy
2025-10-31,Wuhan,176.1,174.2,172.8,190.1,205.9,Very Unhealthy
2025-11-01,Wuhan,145.8,154.1,148.6,172.6,184.5,Unhealthy
2025-11-02,Wuhan,145.8,184.6,160.9,182.2,189.7,Unhealthy
2025-11-03,Wuhan,224.9,245.4,227.1,259.1,266.1,Very Unhealthy
2025-11-04,Wuhan,172.4,202.3,192.3,208.6,216.1,Very Unhealthy
2025-11-05,Wuhan,208.9,208.5,213.0,219.8,225.7,Very Unhealthy
2025-11-06,Wuhan,199.9,204.7,201.1,217.3,223.4,Very Unhealthy
2025-11-07,Wuhan,204.0,210.2,202.4,212.3,229.2,Very Unhealthy
2025-11-08,Wuhan,173.0,177.1,161.8,175.4,196.6,Unhealthy
2025-11-09,Wuhan,134.4,143.2,138.9,161.0,168.3,Unhealthy
2025-11-10,Wuhan,183.4,198.1,195.4,200.3,214.1,Very Unhealthy
2025-11-11,Wuhan,181.1,191.9,180.0,201.5,230.6,Very Unhealthy
2025-11-12,Wuhan,215.4,211.4,201.2,210.3,226.2,Very Unhealthy
2025-11-13,Wuhan,190.4,198.5,183.4,210.9,211.2,Very Unhealthy
2025-11-14,Wuhan,188.1,221.4,204.7,213.3,236.4,Very Unhealthy
2025-11-15,Wuhan,145.9,150.6,142.6,169.6,170.5,Unhealthy
2025-11-16,Wuhan,167.3,191.9,181.1,187.2,201.8,Very Unhealthy
2025-11-17,Wuhan,195.8,208.2,196.4,220.5,235.1,Very Unhealthy
2025-11-18,Wuhan,190.6,221.0,189.9,212.4,225.1,Very Unhealthy
2025-11-19,Wuhan,235.1,230.2,231.6,245.7,270.0,Very Unhealthy
2025-11-20,Wuhan,204.6,204.3,211.2,249.3,251.3,Very Unhealthy
2025-11-21,Wuhan,180.4,202.0,176.6,206.5,199.8,Unhealthy
2025-11-22,Wuhan,176.4,182.9,169.1,222.3,219.5,Very Unhealthy
2025-11-23,Wuhan,150.1,171.9,155.7,188.1,174.0,Unhealthy
2025-11-24,Wuhan,189.3,211.5,197.5,212.7,221.5,Very Unhealthy
2025-11-25,Wuhan,185.5,202.5,201.7,205.7,218.6,Very Unhealthy
2025-11-26,Wuhan,226.0,239.0,207.9,246.2,247.1,Very Unhealthy
2025-11-27,Wuhan,198.4,211.4,183.4,212.8,235.0,Very Unhealthy
2025-11-28,Wuhan,194.6,214.0,194.1,211.0,237.8,Very Unhealthy
2025-11-29,Wuhan,162.0,174.4,172.0,174.8,191.2,Unhealthy
2025-11-30,Wuhan,172.6,168.9,173.1,184.1,195.1,Unhealthy
2025-12-01,Wuhan,220.1,206.1,206.3,222.3,235.1,Very Unhealthy
2025-12-02,Wuhan,180.7,210.0,186.8,212.8,218.5,Very Unhealthy
2025-12-03,Wuhan,197.3,204.3,194.5,203.0,228.5,Very Unhealthy
2025-12-04,Wuhan,208.6,223.7,214.5,242.0,258.3,Very Unhealthy
2025-12-05,Wuhan,198.0,207.7,217.3,229.9,255.3,Very Unhealthy
2025-12-06,Wuhan,140.2,173.1,149.2,177.4,191.1,Unhealthy
2025-12-07,Wuhan,151.6,168.5,173.1,188.2,175.0,Unhealthy
2025-12-08,Wuhan,194.0,211.4,208.1,223.7,246.0,Very Unhealthy
2025-12-09,Wuhan,200.4,211.9,193.2,233.6,220.1,Very Unhealthy
2025-12-10,Wuhan,212.9,211.7,209.2,230.3,246.7,Very Unhealthy
2025-12-11,Wuhan,202.1,200.5,190.8,212.0,228.3,Very Unhealthy
2025-12-12,Wuhan,204.4,217.6,221.6,217.2,239.3,Very Unhealthy
2025-12-13,Wuhan,141.3,148.2,142.0,174.4,150.8,Unhealthy
2025-12-14,Wuhan,175.0,185.4,164.3,175.8,197.9,Unhealthy
2025-12-15,Wuhan,184.5,191.6,181.2,227.3,228.9,Very Unhealthy
2025-12-16,Wuhan,188.8,208.7,189.3,205.6,228.8,Very Unhealthy
2025-12-17,Wuhan,214.9,238.8,218.3,240.6,242.2,Very Unhealthy
2025-12-18,Wuhan,204.3,230.4,209.7,223.7,243.1,Very Unhealthy
2025-12-19,Wuhan,210.1,217.7,218.9,217.0,239.9,Very Unhealthy
2025-12-20,Wuhan,162.1,187.0,177.5,193.9,188.7,Unhealthy
2025-12-21,Wuhan,179.7,189.2,160.9,206.5,197.0,Unhealthy
2025-12-22,Wuhan,199.6,201.0,223.8,231.4,237.8,Very Unhealthy
2025-12-23,Wuhan,188.0,193.3,180.8,212.2,219.1,Very Unhealthy
2025-12-24,Wuhan,234.8,246.1,220.7,259.6,261.5,Very Unhealthy
2025-12-25,Wuhan,203.7,223.7,205.0,221.7,228.6,Very Unhealthy
2025-12-26,Wuhan,189.8,209.4,176.5,215.0,230.0,Very Unhealthy
2025-12-27,Wuhan,148.9,171.5,151.7,164.2,167.4,Unhealthy
